"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"5152","Brick Breaker Halloween","Dec 7, 2018","$0.55","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Moravia Games","Sedoc LLC"
"5154","Guts and Syringes","Mar 30, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rock Wale","Rock Wale"
"5155","Fast Food Rampage","Apr 26, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ancient Games DS","Ancient Games DS"
"5156","The Rainsdowne Players","Sep 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Steve O'Gorman","Steve O'Gorman"
"5157","EggTime 2","May 7, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bartoš Studio","Bartoš Studio"
"5159","Pixel-Me","Jun 1, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","bumblebee.","bumblebee."
"5160","Drugs to Bee","Jun 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CSM","W.T.B."
"5161","LOST CAVE","Nov 30, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SANBAE","SANBAE"
"5162","Subaeria","May 9, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","iLLOGIKA","iLLOGIKA"
"5163","Lisssn","Jan 30, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Robert Wolff and Knut Müller","Runesoft GmbH"
"5164","Reverie - A Heroes Tale","Mar 21, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Foxless Box","Foxless Box"
"5165","Desert of Vice","Apr 13, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Karolis Dikcius","Karolis Dikcius"
"5166","The Capture Worlds","Apr 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WorldsDev","WorldsDev"
"5167","Whip! Whip!","Jun 28, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alpha unit","Alpha unit"
"5168","Punch Pad Workout","Aug 14, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MobileFusion Apps Ltd","MobileFusion Apps Ltd"
"5169","Puzzles for smart: Birds","Oct 27, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laush Dmitriy Sergeevich","Laush Studio"
"5171","Pogo","Dec 21, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","kangawallapuss","kangawallapuss"
"5172","Super Sonic Racer","Mar 9, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team 6 Studios","Funbox Media Ltd"
"5173","Astronaut: The Moon Eclipse","Dec 28, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AppChu Indie Games","AppChu Indie Games"
"5174","RED: Lucid Nightmare","Oct 9, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bolder Games","Bolder Games"
"5175","The Mysteries of Baroque","Sep 20, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choice of Games","Choice of Games"
"5176","Ashes","Oct 26, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WindLimit Studios","WindLimit Studios"
"5177","CosmoDrive:Zero","Nov 29, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Diamond Cats Studio","theNeko"
"5178","Super Star Panda","Jan 19, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Buk Games","Buk Games"
"5179","WARIUM","Mar 1, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ELF","ELF"
"5180","The Adventurous Four","Mar 22, 2018","$0.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NLB project","NLB project"
"5181","One Hunt","Jul 25, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jonathan Moye","Jonathan Moye"
"5182","Juan v Juan","Aug 3, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Two Taters","Two Taters"
"5183","Doodle Farm","Nov 15, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JoyBits Ltd.","JoyBits Ltd."
"5184","Photo & Graphic Designer 16 Steam Edition","Nov 11, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAGIX Software GmbH","MAGIX Software GmbH"
"5185","Enchanted Path","Dec 28, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NanningsGames","NanningsGames"
"5186","Laser Party","Dec 27, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cydream","Cydream"
"5187","Hellbreaker","Feb 16, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Virhex","Virhex"
"5188","NetStars - VR Goalie Trainer","Mar 29, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Josh Beatty, Mike Casto","Anchor Reality"
"5189","Box Maze Extreme","Jul 5, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GamersHype Productions","SA Industry"
"5190","Minaurs","Jun 28, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IIIDA Interactive","IIIDA Interactive"
"5191","Noahmund","Aug 2, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Estudio Ábrego","Estudio Ábrego, Shinyuden"
"5192","灵文西游","Jul 30, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Winturn Games","Winturn Games"
"5193","Paralysis","Mar 23, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Justin Jackson","Justin Jackson"
"5194","Revoke","Jul 25, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NEUN Games","NEUN Games"
"5195","Bomb Hunter MT","Apr 3, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FreeCube","FreeCube"
"5196","Rosette and Words","Apr 16, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SmallBigSquare","SmallBigSquare"
"5197","Linear Chicken","May 7, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FelGC.GamesDevelopment","FelGC.GamesDevelopment"
"5198","Space Raiders RPG","Oct 11, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Geek Games","Geek Games"
"5199","BLIK","Feb 6, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DimleTeam","DimleTeam"
"5200","Solas and the White Winter","Apr 13, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Savepoint Studios","Savepoint Studios"
"5201","像素修真 - Pixel Xiuzhen","Aug 5, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cloudmoon Studios","Cloudmoon Studios"
"5202","Mine Royale - Battle Royale","Nov 15, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BobTheShoplifter","DHC-APPS"
"5203","Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版","Nov 22, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","自転車創業, フォージビジョン株式会社","jitensyasougyou"
"5204","Clumsy Knight Vs. Skeleton Remastered","Jan 25, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BIG WOOD GAMES","BIG WOOD GAMES"
"5205","UpBreakers","Nov 15, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bootsmann Games","Bootsmann Games"
"5206","Feed the Pets Origins","Oct 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Volrest, Meine Liebe:3","Volrest Games"
"5207","Scraper: First Strike","Nov 21, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Labrodex Inc","Labrodex Inc"
"5208","Christmas Defence","Dec 18, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Umnyasha Games","Umnyasha Games"
"5209","Violet Cycle","Feb 2, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Weckr Industries","Digerati"
"5210","Scrap Attack VR","Jan 18, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VISR","VISR Dynamics Ltd"
"5212","Roads of Rome: New Generation 2","Nov 2, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Qumaron","Qumaron"
"5213","My Desktop Alive","Dec 26, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tunnel Vision Studio","Tunnel Vision Studio"
"5214","Never Stop Sneakin'","Feb 25, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Humble Hearts LLC","Humble Hearts LLC"
"5215","ToaZZle","Mar 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BUG-Studio","OraMonkey"
"5216","Frankenstein: Beyond the Time","Aug 1, 2018","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TD","TD"
"5217","Ultra Pig","Dec 4, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LillyWelland inc.","Bitlock Studio"
"5218","Virus Petya","Feb 13, 2018","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laush Dmitriy Sergeevich","Laush Studio"
"5219","Existential Kitty Cat RPG","Apr 5, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brewsterland Studios","Brewsterland Studios"
"5221","Bob The Cube","May 21, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tomas Daugela","Tomas Daugela"
"5222","Dungeon Stars","Apr 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Furnace Games","Riposte Games & Co."
"5223","The Piano","Jun 4, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mistaken Visions","Mistaken Visions"
"5224","BugOut","Sep 14, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","A2G Studios","A2G Studios"
"5225","Reboant - Endless Dawn","Apr 13, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Darklord Ltd., China","Darklord Ltd., China"
"5226","Detached: Non-VR Edition","Jul 24, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anshar Studios","Anshar Publishing"
"5227","Genius Calculator","Mar 23, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","XiNFiNiTY Games",""
"5228","Lingotopia","Aug 16, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lingo Ludo","Lingo Ludo"
"5230","City Patrol: Police","Nov 29, 2018","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Caipirinha Games","Toplitz Productions"
"5231","Red points","Nov 16, 2018","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laush Dmitriy Sergeevich","Laush Studio"
"5232","AIDEN","Feb 9, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TheElvenTale Games","TheElvenTale Games"
"5233","I saw IT","Feb 25, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","evlavv_studio","evlavv_studio"
"5234","Boons Farm","Aug 16, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WoahStudiosus","WoahStudiosus"
"5235","Oil Baron","Sep 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GiBar","RoBot"
"5236","EreaDrone 2018","Jul 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EreaDrone, EreaStudio, Elouan Jorrand","EreaDrone"
"5237","My zero trip","May 24, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lev Gogol","Lev Gogol"
"5238","Achievement Collector: Cat","Sep 6, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","QUIKIN Games","QUIKIN Games"
"5239","Witch The Bloodlines","Sep 3, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kerim Kumbasar","Kerim Kumbasar"
"5242","Wolf Balls","May 17, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","N.R. Burnette","N.R. Burnette"
"5243","Fair Deal: Las Vegas","Dec 21, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gronzragüer Games","Gronzragüer Games"
"5244","Posable Heroes","Oct 25, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stochastic Lints","Stochastic Lints"
"5245","The Singularity Wish","May 29, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","A Memory of Eternity LLC","A Memory of Eternity LLC"
"5246","Simmetri","May 21, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Simmetri, Inc.","Simmetri, Inc."
"5247","Skyscrapers Puzzle: Airi's tale","Jun 28, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Davide Andrian","Davide Andrian"
"5248","Taco Tom 2","Dec 14, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tinzone Games","Tinzone Games"
"5249","Blade of Acrimony","Dec 31, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Frostnoble","Frostnoble"
"5250","The Captives: Plot of the Demiurge","Oct 11, 2018","$15.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Prism Game Studios Ltd.","Prism Game Studios Ltd."
"5251","Uagi-Saba","Nov 30, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Undergroundies","Undergroundies"
"5252","Varius","Jun 1, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fish Tank Studio","Fish Tank Studio"
"5253","Thanksgiving Day Mosaic","Oct 24, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creobit","8Floor"
"5254","Deadly Stigma","Aug 25, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Black Dragon Studio","Black Dragon Studio"
"5255","DarkDIRE: The Advanced Set","Dec 10, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CounterParry","CounterParry"
"5256","Angelo Skate Away","Jan 26, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TeamTO Games","Plug In Digital"
"5257","Super Weekend Mode","Feb 14, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixelteriyaki","Pixelteriyaki"
"5259","Qipa World-Hello Big Adventure","Nov 29, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","QIPAWORLD","QIPAWORLD"
"5260","The Quest for the BIG KEY","Jan 30, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","hOSHI","hOSHI"
"5261","Lost God","Feb 7, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gold Town Games","Gold Town Games"
"5262","Caveman Stories","Nov 23, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Uniday Studio","Uniday Studio"
"5263","Colony Prospector","Apr 25, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Colonial Life","Colonial Life"
"5264","Charlie II","Feb 19, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mike Wiering","Wiering Software"
"5265","The Basilisk","Jul 24, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joshua Hughes","Joshua Hughes"
"5266","NightKnight","Aug 28, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WeRVR Studio","WeRVR Studio"
"5268","Alone","May 1, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Killed Pixel Games","Killed Pixel Games"
"5269","立方杀阵（Cubic Kill Array）","Aug 2, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MagicK","MagicK"
"5270","Alien Worms Invasion","Mar 12, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mímir Studio","Mímir Studio"
"5271","darkcase : the basement","Jun 5, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TrerPlay","TrerPlay"
"5272","Psychopathics","Mar 2, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DarkEvilGames","DarkEvilGames"
"5273","Blueprint Word","Jun 17, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Onehory","Shard Real"
"5275","The Quiet Sleep","Jan 30, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Why Not Games","Why Not Games"
"5276","Reficul VR","May 9, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MadAboutGamesStudios","MadAboutGamesStudios"
"5278","Slavicus","Oct 18, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Loki Atreides","LLC LUXOR"
"5279","URO","Nov 21, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AECRNIA","AnelaGamesStudio"
"5280","You Can(Not) Survive","Dec 12, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DAX Entertainment","DAX Entertainment"
"5281","My Sweet Waifu","Mar 7, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Labscle Entertainment","Labscle Entertainment"
"5283","Chaos Control","Feb 8, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Infogrames","Ziggurat"
"5284","RICHCODE富豪密码","Apr 26, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","万族游戏","万族游戏"
"5285","Action Alien: Tropical","Sep 1, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Devdan Games","Devdan Games"
"5286","Cute Girls 可爱的女孩","Oct 21, 2018","$1.19","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dance studio mix","Dance studio mix"
"5289","NaziShootout","Feb 6, 2018","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","crowgames","crowgames"
"5290","冒险公会 Adventurer Guild","Nov 15, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DyingCat","INDIEGAMES.CN"
"5291","Big Crown: Showdown","Dec 14, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hyper Luminal Games Ltd","Hyper Luminal Games Ltd"
"5292","The Haunting of Billy","Feb 26, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Targon Studios","Targon Studios"
"5293","Land of Puzzles: Elven Princess","Sep 28, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ripknot Systems","Ripknot Systems"
"5294","Zomby Soldier","Jan 22, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tero Lunkka","Tero Lunkka"
"5295","The Monk and the Warrior. The Heart of the King.","Mar 2, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Paper Pirates","Paper Pirates"
"5296","Object ""Cleaning""","Feb 1, 2018","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Primitive Studio","Conglomerate 5"
"5297","Hello Pollution!","Aug 7, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Steady Mushroom Ltd.","Steady Mushroom Ltd."
"5298","Paper Valley","Jun 6, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vitei Backroom Inc","Vitei Backroom Inc"
"5299","Blood City","Aug 30, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WJLE","WJLE"
"5300","Beat Blocks VR","Nov 12, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RealityZ","RealityZ"
"5301","Spectrum Break","Mar 29, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jason Hein","Jason Hein"
"5302","Jack B. Nimble","Jul 24, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sean Noonan","Noonan Design"
"5303","oOo: Ascension","Sep 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kenny Creanor","Extra Mile Studios"
"5304","Caveman Chuck","Sep 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Prime Bit Games SA","Prime Bit Games SA"
"5305","Secrets of the Past: Dion","Nov 28, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Culturplay","Culturplay"
"5306","Relaxicon","Mar 6, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","Juicy Lab"
"5307","Heartbreak High: A Break-Up Simulator","May 21, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Good Bit, Alec Robbins","Good Bit"
"5309","Cthulhu Mythos RPG -The Sleeping Girl of the Miasma Sea-","Sep 26, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AlchemyBlue","DLsite"
"5310","Finding Light","Oct 14, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joshua Keith","Joshua Keith"
"5311","Party Crashers","Oct 3, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Giant Margarita","Giant Margarita"
"5313","Dark Romance: Heart of the Beast Collector's Edition","Apr 6, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Domini Games","Big Fish Games"
"5314","What Are You Stupid","Apr 16, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Beat-Fu Studio","Beat-Fu Studio"
"5315","Arevoatl Seven Coins","Jun 7, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arevoatl Games","Arevoatl Games"
"5316","Azurael's Circle: Chapter 2","Sep 3, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jordan Allen","Enkian Games"
"5318","Awakening: Moonfell Wood","Aug 10, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boomzap Entertainment","Big Fish Games"
"5320","Unrect","Jan 18, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sedat Güç","Crealode Games"
"5321","SUM","Jul 21, 2018","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WeVery","Wevery"
"5322","The Last Wizard","Aug 3, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hosted Games","Hosted Games"
"5323","Sakura Day Mahjong","Sep 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creobit","8floor"
"5324","Fish Duel","Sep 26, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chemical Bolt","Chemical Bolt"
"5325","Eat All The Things","Nov 5, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eat All The Games","Eat All The Games"
"5326","Trains VR","Aug 30, 2018","$3.74","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The House of Fables","The House of Fables"
"5328","Handball Action Total","Feb 16, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","netmin games","netmin games"
"5329","Molecule - a chemical challenge","Mar 2, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","a.mighty.dish","a.mighty.dish"
"5330","Les Misérables: Jean Valjean","Apr 3, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mzonestudio","Microïds Indie"
"5331","TV189","Nov 30, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Toby Clark","Toby Clark Games"
"5332","Intelligence","Apr 19, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laush Dmitriy Sergeevich","Laush Studio"
"5333","GraviSound","Sep 28, 2018","$1.29","N/A (N/A)","0 .. 20,000","00:00 (00:00)","URUS GAMES","URUS GAMES"
"5334","Super Potato Bruh","Sep 19, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DaFluffyPotato","DaFluffyPotato"
"5335","Coffence","Oct 25, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sweet Bandits Studios","Sweet Bandits Studios"
"5336","Cyberlink Screen Recorder 4 - Record your games, RPG, car game, shooting gameplay - Game Recording and Streaming Software","Nov 27, 2018","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CyberLink","Deep Silver"
"5338","Royal Adventure","Apr 19, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Qumaron","Qumaron"
"5339","Little Marisa's Disaster Journey","Apr 28, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dark Sky Empire","Dark Sky Empire"
