"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"3510","Poultry Parade","Oct 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vroom Vroom","Beep Beep"
"3512","Blue fencer Resurrection","Oct 15, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","leimonya","leimonya"
"3513","Messier111","Oct 21, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MELPOT","MELPOT"
"3514","Dark Asteroids","Nov 5, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dark Beast Game","Dark Beast Game"
"3516","Troy: The Malware Fight","Nov 26, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kristapsmadeapp","Kristapsmadeapp"
"3517","Monster Portal","Oct 22, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nicholas Jauregui, Fanatic LLC","Fanatic LLC"
"3518","Coronarun","Oct 22, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Magnus Nilsson","Magnus Nilsson"
"3519","Yachu Dice","Oct 22, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","desigNULL","desigNULL"
"3520","Before Dark","Sep 24, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AHAKuo Creations","AHAKuo Creations"
"3521","Vocal Space Shooter","Nov 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pinion Game Studio, Hugo Yasha Games","Punion Game Studio"
"3522","Ziggy","Oct 15, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Individual Software","Individual Software"
"3524","PICK ME UP! - Rescue Rangers -","Nov 4, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","R-FORCE ENTERTAINMENT INC.","R-FORCE ENTERTAINMENT INC."
"3525","Slime with a Sword","Nov 9, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quantum Isles","Quantum Isles"
"3526","The Perplexing Orb 2","Nov 16, 2020","$2.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TreeFall Studios L.L.C.","TreeFall Studios L.L.C."
"3527","Lava Escape Mine","Nov 10, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VirtualGo","VirtualGo"
"3528","Truants","Nov 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","True Ant Games","True Ant Games"
"3529","Veiled Basilisk","Dec 8, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sublimis Games","Sublimis Games"
"3530","Paper Shooter!","Nov 30, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Synox Games","Synox Games"
"3532","NobleEscape","Dec 28, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NobleStudio","NobleStudio"
"3533","Awesome Mix Tape","Dec 12, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Projector Studios","Projector Studios"
"3534","Space Squadron","Nov 18, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","indiegames3000","indiegames3000"
"3535","Taiwan Richman","Nov 20, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GGOLDBIG","IFIDEV"
"3536","Torto: Cursed Divine","Dec 11, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Torto Racoon","Torto Racoon"
"3537","RunDrill","Nov 21, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eclair Lab","Eclair Lab"
"3538","Tetrogue Dragons","Nov 26, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shatterproof","Shatterproof"
"3539","Dontdy","Nov 24, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Electro Gamma","Electro Gamma"
"3540","Blind_","Nov 26, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TRI-SYM","TRI-SYM"
"3541","Nihariely’s Spatial Adventure","Dec 3, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Artificer Creator","Artificer Creator"
"3542","Seasons of the Samurai","Nov 26, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Francis Malka","TopView Studio"
"3544","Dancing in the moonlight","Dec 7, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RororoGame","RororoGame"
"3546","Tiny Strife","Dec 2, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nacho Alfonso Brito","Nacho Alfonso Brito"
"3547","kosmickop","Dec 10, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","megaeggz","megaeggz"
"3548","大正ゾンビろまん（プラス）","Dec 4, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","mdkgames","mdkgames"
"3549","Sluggy Jean Takes a Hike","Nov 15, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The PhyzBot Group, JEEJ AND JOE GAMES","The PhyzBot Group"
"3550","You are alone","Dec 7, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rita skaf","Rita skaf"
"3551","Guess Colors","Dec 8, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Paulo Sigrist","Paulo Sigrist"
"3553","Yummy Nuts","Nov 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Flashrush Games","Flashrush Games"
"3554","iGuide Knossos VR","Dec 4, 2020","$15.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stelios C. A. Thomopoulos","CLARET"
"3555","Monolith VR","Dec 18, 2020","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZoneStudios","ZoneStudios"
"3556","InfiniWordSlide","Dec 23, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reverse Impact","Reverse Impact"
"3557","Sokoban Gianta","Dec 29, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JChip Game","JChip Games"
"3558","Cyber Watch","Jan 12, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pr. JaxRipper","Pr. JaxRipper"
"3559","Flying Circus","May 18, 2020","$34.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","poliko; entertainment","poliko; entertainment"
"3560","Wraithmind","Nov 12, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TEKO, Alex Timbro","TEKO"
"3561","The Demon - Nicolas Eymerich Inquisitor Audiogame","Mar 27, 2020","$7.69","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IV Productions, Rising Pixel, Audiogames","IV Productions"
"3562","Dinosaur Shakespeare: To Date or Not To Date?","Feb 13, 2020","$7.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stegalosaurus Game Development","Stegalosaurus Game Development"
"3563","Code Tracer","Apr 24, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Woodpecker Games","Woodpecker Games"
"3564","LUXAR","Jan 8, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Koalabs","Koalabs"
"3565","Planet Colonization","Dec 7, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Araknumia Software","Araknumia Software"
"3566","William and the Lands of Rage","Jan 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HighRyseGaming","Kustum Kostumes"
"3567","Yuna and other troubles","Jan 9, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Strawberry Entertainment","Strawberry Entertainment"
"3568","Virtually Real Life","Feb 7, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Freedom Software","Freedom Software"
"3569","Catch Your Kitty","Jan 10, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TankCatGames","TankCatGames"
"3570","The Puzzle Box Society","Feb 10, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alex Asenbrenner Games","Alex Asenbrenner Games"
"3571","World of Voidia（虚亚世界）","Jan 31, 2020","$16.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Voidia Game","Voidia Game"
"3572","Spooky Spins Remastered - Casino Slot Simulations","Jan 21, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pokies4fun","Pokies4fun"
"3573","The Blueness of a Wound","Sep 1, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZAPERART","ZAPERART"
"3574","Desert of Doitjma","Feb 8, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Conmtrast","LGV"
"3575","Valentines Desire - Casino Slot Simulations","Jan 30, 2020","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pokies4fun","Pokies4fun"
"3576","7WORLDS: The Dreaming Dale","Feb 2, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Green Dragon Art","Green Dragon Art"
"3577","El Remedio de Aldorf","Feb 14, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Breakover Interactive","Breakover Interactive"
"3578","Little Big Rabbits","Feb 11, 2020","$9.9","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eric Alexander","NineRogues"
"3579","Reach","Feb 18, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mr. Creep","Mr. Creep Game"
"3580","Comet Golf","Feb 20, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Comet Golf Project Team","LabOne48"
"3581","KobberParty - Castle Explorer","Mar 20, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MightyCodeDragon","MightyCodeDragon"
"3582","Warp Factor","Apr 20, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jack Gloyens","Jack Gloyens"
"3583","Dark Man","May 8, 2020","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","",""
"3585","Euler Wars","Feb 29, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Benderite Games","Benderite Games"
"3586","Hero Index","Feb 28, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FINGERTIP GAMES","FINGERTIP GAMES"
"3587","Ninjapple","Mar 2, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gamebringer","Gamebringer"
"3588","Toy Killer","Mar 13, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oplatrust","Oplatrust"
"3589","Shield of Shalwend","Mar 14, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Enigma Games","Enigma Games"
"3590","Man Face Spider I","Mar 19, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TaoJeruen","TaoJeruen"
"3591","Breaking Blocks","Mar 25, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Star Studios","Star Studios"
"3592","YoloMic","Mar 30, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dragonrise Games","Dragonrise Games"
"3593","Goofy Golf Remastered Steam Edition","Apr 1, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pokies4fun","Pokies4fun"
"3594","SpeedFighter","Apr 12, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BluSped Studio, 蓝速工作室","BluSped Studio, 蓝速工作室"
"3596","Apocalypse Survivor","May 16, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PlayPath experiences","PlayPath experiences"
"3597","XRacer 2: Evolution","Apr 26, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Big 3 Software, Gebr. Schmitz GbR","Big 3 Software"
"3598","FotoMuseo 3D","May 18, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Russell Variedalia","JonatanFoto (Russell Variedalia)"
"3599","SwordBoy","Aug 21, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DICROL","DICROL"
"3600","Zombusters","Oct 26, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Retrowax Games","Retrowax Games"
"3601","GeoLogic","May 18, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tomaz Campa","Tomaz Campa"
"3603","Gnomes & Co: The Art of the Build","Dec 19, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cheers Games","Cheers Games"
"3604","MelDEV Power Boat Racing","Apr 24, 2020","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Robin Melin","MelDEV"
"3605","DRazor","May 1, 2020","$0.9","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dash Dot Games","Dash Dot Games"
"3606","时间卡牌 TimelineCard","May 26, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bayun","Bayun"
"3607","sword story","Dec 24, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","like","like"
"3608","Krim: The War in the Crimea 1941-42","Jul 1, 2020","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BruinBearGames, Yobowargames","Yobowargames"
"3609","Untitled Video Game","Jun 10, 2020","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Elica Garden","Elica Garden"
"3610","枪炮派对","Jun 12, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YANG WEN JUN","YANG WEN JUN"
"3612","Space Mining","Jun 19, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Roberto Trasarti","Roberto Trasarti"
"3613","往け！往け！マグロ - THE SHOOTING MAGURO -","Jun 19, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NeuronFlareWorks","NeuronFlareWorks"
"3614","INVISIBLE MAN","Jun 19, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cybermask Studio","Cybermask Studio"
"3615","Don't Fall Asleep","Jun 28, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BOOMERANG","BOOMERANG"
"3616","VRandish","Jul 9, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","株式会社 雪雲, Yukigumo Co.,Ltd.","株式会社 雪雲, Yukigumo Co.,Ltd."
"3617","CORGIX","Jul 18, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CORGIXHQ","CORGIXHQ"
"3619","Captain MAYO","Jul 16, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anders NIlsson","CroolBright Studios"
"3620","Le Voyage de Toki","Aug 31, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AnAppleChurros","AnAppleChurros"
"3621","完美电路 Electric Circuit","Jul 15, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LIANGZIXIAO","LIANGZIXIAO"
"3622","I_Darkness","Jul 15, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Piotr Kowalski","Piotr Kowalski"
"3625","Ninjas Busters: Whack A Ninja","Dec 1, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chris Braibant","Ganamax"
"3627","The Kalalau Trail","Aug 18, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CraniaLab, LLC","CraniaLab, LLC"
"3628","The Banana Saved The World","Nov 6, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Moket-Studio","Moket-Studio"
"3629","EPEJSODION Dodgeball Attack","Aug 26, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tadeusz Lorkowski","Tadeusz Lorkowski"
"3630","Dream Knights","Aug 28, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","D Sharp Games","D Sharp Games"
"3631","RetroBound","Sep 11, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Michael Halloran","GosuGames"
"3632","Batu Ta Batu","Sep 18, 2020","$3.04","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EZSD","2Awesome Studio"
"3634","VIETNAM WAR PLATOON 越战排 (AI WAR Game)","Sep 18, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Two Thousand and one entertainment studios","Two Thousand and one entertainment studios"
"3637","Road Tripper","Sep 21, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Big Bird Games","Big Bird Games"
"3639","Super Monk War Z","Sep 24, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","XXL","XXL"
"3640","This Game is Trash","Sep 20, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dimension19","Dimension19"
"3641","Neon Fusion","Oct 7, 2020","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rodrigo Oak","Rodrigo Oak"
"3642","Rocket Squad","Sep 29, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rocket Boys","Rocket Boys"
"3643","Hadrian's Villa Reborn: South Theater","Sep 25, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Flyover Zone","Flyover Zone"
"3644","Toupei55","Sep 28, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AlphaGarg","AlphaGarg"
"3645","Timeline Traveler","Sep 28, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mifux Studio","Mifux Studio"
"3647","Swire Future","Sep 18, 2020","$18.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","王小波","王小波"
"3648","Nosferatu's Butler","Oct 9, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ani4Bio Animated, Isiflix Prod.","Ani4Bio Animated"
"3649","Minestrife","Oct 7, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tilenauts","Tilenauts"
"3650","RGB Simulator","Nov 16, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ToradySoft","ToradySoft"
"3651","Jiguland","Oct 20, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jiguman","Jiguman"
"3653","Stranded 2","Oct 19, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JimJams Games","JimJams Games"
"3654","Cradle of Links","Dec 1, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MEGALODON games","ReloadWorld Games"
"3655","Gallic Wars: Violens Annalis","Oct 29, 2020","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","白新社","白新社"
"3656","Ostatni Dzien w Pracy","Nov 5, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YsztyXMastery","YsztyXMastery"
"3657","The Trap: Remastered","Nov 10, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BUL GAMES","BUL GAMES"
"3659","SUPER WHIPLASH","Nov 11, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","kevinmakesstuff","kevinmakesstuff"
"3660","Simulators2021","Nov 20, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deeber","Deeber"
"3661","Speyarranoth","Nov 23, 2020","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eivind Magnus Noersterud Hvidevold","Eivind Magnus Noersterud Hvidevold"
"3662","Did You Hear That?","Nov 20, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vimes Entertainment","Vimes Entertainment"
"3663","Kiku Wallpaper Launcher","Nov 12, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kiku Apps","Kiku Apps"
"3664","Microjob","Dec 21, 2020","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Murat Aydin","Murat Aydin"
"3665","bullets","Dec 18, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","伊泽悦耳","伊泽悦耳"
"3666","Omi Domini","Dec 4, 2020","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ominous Horizon Studios","Ominous Horizon Studios"
"3667","Conrun Virtual Gym","Dec 12, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Selfparadise","Selfparadise"
"3669","Folkloric Excursion","Dec 10, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wendell Gomes","Wendell Gomes"
"3670","NOMAD Revisited","Dec 10, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Games UK","Pixel Games UK"
"3673","Thyra Adventure","Dec 23, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Luciano Pereira","Luciano Pereira"
"3675","Kill the Pineapple","Dec 31, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nut-Wombat Studios","Nut-Wombat Studios"
"3676","Insect: Bombardier beetle","Dec 22, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Keka","Keka"
"3677","WizardCraft Colonies","Sep 30, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David Mccue","David Mccue"
"3678","Adam's Ascending","Nov 22, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Parable Worlds","Parable Worlds"
"3679","Chime Sharp Game Composer Edition","Mar 19, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Twistplay, Camille Melo","Chilled Mouse"
"3680","Cartoon Kreedz: Christmas Season","Nov 25, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Modii Games","Modii Games int."
"3681","遠古大陸外傳-古道的盡頭","May 14, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","chi","chi, RMAsia"
"3682","NOXIAM -miserable sinners-","Feb 12, 2020","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sanwa Solution, NOXIS Project","Sanwa Solution"
"3683","INVESTMENT HERO","Feb 1, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SexyPolygonGames","SexyPolygonGames"
"3684","Basic Warfare","Jan 15, 2020","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bog Iron Games","Bog Iron Games"
"3685","Later","Jan 3, 2020","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Little Thingie","Little Thingie"
"3686","Frontier - TRS","Jan 18, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Evil Bunneh","Evil Bunneh"
"3687","Operation Deep Magic: Cryptanalysis","Jan 21, 2020","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","1013133 Simulations","1013133 Simulations"
"3688","Dark Zone","Jan 31, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Astero","Astero"
"3689","There a no Armadillos in this game","Feb 14, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Maximilian Ritters","Maximilian Ritters"
"3690","Apocalypse Age : DESTRUCTION","Mar 23, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Legacy Epic","Legacy Epic"
"3691","TriangleWingXXXX","Mar 6, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EManGame","EManGame"
"3692","Skitt","Aug 24, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ricardo Huerta","Ricardo Huerta"
"3693","Fire for Effect","Apr 13, 2020","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Absolute Jet","Absolute Jet"
"3694","Maverick","Aug 25, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Prime2Gold","Prime2Gold"
"3695","Heartless reseller is Roguelike","May 18, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kagawa-Ken-Game-1hour","Kagawa-Ken-Game-1hour"
"3696","Di[c]E","Jun 1, 2020","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Slyt Digital","Slyt Digital"
"3697","Blast Rush Classic","May 4, 2020","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bipedal Dog","Bipedal Dog"
"3698","One More Shot","Apr 29, 2020","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thucyidides Games","Thucydides Games"
"3699","Elva the Eco Dragon","Dec 18, 2020","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Titan Deep Space Company","Titan Deep Space Company"
"3700","Surviving Isolation","Jun 2, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Klowd Studio","Klowd Studio"
"3701","Knife Quest","Oct 6, 2020","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quest Games","Quest Games"
"3702","FOREST OF THE DEAD","May 13, 2020","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Unknown Team","SIENTURE"
